Iteracion,led_x,led_y,Diferencia,Data,Simuladas
1,1,1,738780603446.9159,738878198979.5715,97595544.0
1,2,1,6585136232.288257,6586159214.830336,1022982.56
1,2,2,6410520461.071632,6411493542.631418,973082.8
1,2,3,5133373785.164364,5134657261.779477,1286842.6
1,2,4,5034068740.346447,5035546404.2617445,1477663.8
1,2,5,5693574360.927662,5694821424.617316,1247062.5
1,2,6,7026059227.632731,7027264119.469016,1204891.8
1,2,7,6720610474.574305,6721855762.476812,1246461.5
1,2,8,5514106913.817722,5515736067.609745,1629152.4
1,2,9,5166498206.665636,5168102325.380878,1619806.0
1,2,10,5270579800.632204,5271771604.487457,1192288.0
1,3,1,1619579052.7553058,1619602522.5143542,23469.752
1,3,2,1564771130.282408,1564783605.3556068,12475.073
1,3,3,1424089328.1457188,1424090294.4627693,966.3162
1,3,4,1024612616.6405369,1024613239.2043127,622.5637
1,3,5,866390087.5228753,866402081.2332573,12003.213
1,3,6,954603121.7485421,954629263.131695,26141.406
1,3,7,940358932.0126615,940372309.4501846,13377.436
1,3,8,1119921530.6475983,1119922415.9048846,885.2567
1,3,9,1305788667.6602051,1305789821.001466,1153.3407
1,3,10,1498277697.9422646,1498288913.0628552,11215.124
1,3,11,1687773087.2176828,1687797078.1699812,23990.953
1,3,12,1601279738.8573458,1601293935.6240332,14196.77
1,3,13,1485190766.0920603,1485192010.8851254,1244.7935
1,3,14,1059223061.2042654,1059223915.0770835,853.8728
1,3,15,987539624.2296,987554396.5530912,14772.321
1,3,16,1012146456.2481247,1012173293.5871694,26837.318
1,3,17,1057224933.9308037,1057236096.6146939,11162.675
1,3,18,1203751883.2524517,1203752607.4674962,724.21484
1,3,19,1294259831.7893023,1294261266.7517586,1434.9612
1,3,20,1413791944.620635,1413804146.1214848,12201.507
1,4,1,860423205.9809121,860428704.2660555,5498.2827
1,4,2,738274820.9485227,738275602.1572465,781.20825
1,4,3,627707381.7870224,627707406.7487863,24.961765
1,4,4,402145100.22160226,402145126.6640088,26.4424
1,4,5,326502915.3924091,326503360.3924015,445.00003
1,4,6,402618555.57119375,402624805.5309394,6249.9546
1,4,7,436985731.9260625,436986241.73106676,509.80478
1,4,8,526126301.69313914,526126328.1985645,26.50544
1,4,9,673989665.8354384,673989692.2128453,26.37744
1,4,10,684730013.2094153,684730812.477027,799.26715
1,4,11,756739716.1271248,756745334.2637974,5618.1313
1,4,12,762242171.7690082,762243052.0694401,880.30084
1,4,13,689106209.7133905,689106236.3166319,26.603241
1,4,14,388664645.28959626,388664674.2847063,28.995117
1,4,15,363235281.6666343,363235784.23084795,502.56442
1,4,16,393963308.22411275,393969569.6392121,6261.4194
1,4,17,477007665.22016954,477008123.09995174,457.8797
1,4,18,570577913.9656979,570577941.5590378,27.59337
1,4,19,651271236.7570714,651271262.3578537,25.600782
1,4,20,667716109.1572757,667716997.5052273,888.4038
1,5,1,614985025.6846251,614988326.9197292,3301.2336
1,5,2,434636289.8055146,434636721.168822,431.36362
1,5,3,390564385.5322288,390564392.98566854,7.4534435
1,5,4,289363576.95799845,289363578.965645,2.0076442
1,5,5,203853861.42731133,203853866.93323895,5.505935
1,5,6,176882519.84511814,176882586.88991296,67.04475
1,5,7,201354846.6505678,201358238.04812738,3391.3967
1,5,8,210579290.83075032,210580013.97442982,723.1434
1,5,9,238397415.28323737,238397422.49046463,7.2072334
1,5,10,262978479.32685515,262978482.8752917,3.5484326
1,5,11,339567461.9534168,339567468.10595834,6.1525393
1,5,12,420960832.4389159,420960852.6865041,20.247576
1,5,13,519843452.85056007,519845484.67715114,2031.825
1,5,14,419856250.74269557,419858699.129418,2448.388
1,5,15,402167132.58510774,402167152.3656823,19.780592
1,5,16,354870192.4337084,354870198.8469927,6.4132895
1,5,17,227943503.37769014,227943506.85059258,3.4729035
1,5,18,204996769.8760329,204996777.23507917,7.3590455
1,5,19,183816420.77103266,183817348.17523563,927.40485
1,5,20,203972576.16137582,203976107.27154845,3531.1104
1,5,21,248313331.11692896,248313409.4742315,78.35727
1,5,22,265582863.16858026,265582868.61358154,5.445002
1,5,23,298645769.1425139,298645771.38975316,2.2472394
1,5,24,373506513.43681896,373506520.7638389,7.327018
1,5,25,471956529.7511924,471956962.275623,432.52435
1,6,1,493603407.79669005,493605727.1831527,2319.3894
1,6,2,387012750.44263667,387013969.35182446,1218.9095
1,6,3,305936886.04188186,305936990.8508949,104.80905
1,6,4,266658701.9928414,266658705.90703383,3.9141946
1,6,5,229431176.41391706,229431179.6095703,3.1956542
1,6,6,184733976.65746754,184733977.35525188,0.69778544
1,6,7,164067196.0790833,164067197.08848584,1.0094018
1,6,8,137636070.25060245,137636071.15897602,0.90837324
1,6,9,110958347.77815251,110958348.65330522,0.87515235
1,6,10,110384833.40770277,110384835.66944999,2.2617445
1,6,11,103798893.20765235,103798899.84333539,6.635673
1,6,12,109620820.17930943,109621019.83013725,199.65091
1,6,13,123276994.05973431,123278990.08940591,1997.0793
1,6,14,114005819.54808244,114007828.2709028,2008.7244
1,6,15,113501687.10861926,113501940.96219753,253.85358
1,6,16,129379124.92975958,129379132.68724214,7.7574863
1,6,17,132188296.23296615,132188298.42938556,2.1964214
1,6,18,139128585.32144824,139128586.36943564,1.0479883
1,6,19,163747328.5293762,163747329.44903445,0.9196591
1,6,20,198976463.03912297,198976464.0592834,1.0201597
1,6,21,226145434.49679655,226145435.19405305,0.69725645
1,6,22,259781559.89442137,259781563.12723622,3.2328162
1,6,23,261408618.1666684,261408621.9506215,3.7839563
1,6,24,282566580.53669643,282566691.1358226,110.599014
1,6,25,323936781.2442162,323937969.41865325,1188.174
1,6,26,319264747.989127,319267090.5189268,2342.5278
1,6,27,314155729.5545646,314157094.53653634,1364.982
1,6,28,316083660.2539074,316083786.19856626,125.944626
1,6,29,266961384.62751344,266961388.58811983,3.9606116
1,6,30,231760911.08402878,231760914.54275668,3.4587293
1,6,31,191382454.13648468,191382454.88406494,0.7475803
1,6,32,161227034.27964175,161227035.3125209,1.0328792
1,6,33,134756218.13788673,134756219.10224137,0.96435463
1,6,34,112770912.74489155,112770913.79420644,1.0493145
1,6,35,110388045.36264685,110388047.7050182,2.342373
1,6,36,97556674.1761592,97556682.02203315,7.845871
1,6,37,106048311.66096002,106048573.85443543,262.1934
1,6,38,114058191.4484355,114060264.26179545,2072.812
