Iteracion,led_x,led_y,Diferencia,Data,Simuladas
50,1,1,474052064681.49634,738878198979.5715,265023850000.0
50,2,1,5832703560.679454,6586159214.830336,2785690000.0
50,2,2,5499717380.050542,6411493542.631418,1988386300.0
50,2,3,4353534783.48946,5134657261.779477,2505023200.0
50,2,4,4364225331.720282,5035546404.2617445,2422043000.0
50,2,5,5078038928.510577,5694821424.617316,2342237400.0
50,2,6,6116098801.388155,7027264119.469016,3640854800.0
50,2,7,5901955118.793426,6721855762.476812,3171040500.0
50,2,8,4854900574.992751,5515736067.609745,3657431300.0
50,2,9,4409116352.010964,5168102325.380878,2918008800.0
50,2,10,4693571793.467497,5271771604.487457,2306915600.0
50,3,1,1619233175.7774324,1619602522.5143542,369346.5
50,3,2,1564622546.9130208,1564783605.3556068,161081.77
50,3,3,1424034184.0737684,1424090294.4627693,56110.402
50,3,4,1024566847.7566712,1024613239.2043127,46391.516
50,3,5,866299335.5308135,866402081.2332573,102762.99
50,3,6,954411541.9436542,954629263.131695,217720.95
50,3,7,940268992.2321079,940372309.4501846,103397.05
50,3,8,1119868196.3477027,1119922415.9048846,54219.56
50,3,9,1305736106.1137028,1305789821.001466,53714.883
50,3,10,1498028228.4769502,1498288913.0628552,260684.53
50,3,11,1687252659.7732904,1687797078.1699812,544791.6
50,3,12,1600984388.3202584,1601293935.6240332,310192.25
50,3,13,1485095276.924755,1485192010.8851254,96733.95
50,3,14,1059099127.1463517,1059223915.0770835,124890.02
50,3,15,987420893.5156298,987554396.5530912,133503.12
50,3,16,1011921989.782583,1012173293.5871694,251303.78
50,3,17,1057093261.5688419,1057236096.6146939,142835.17
50,3,18,1203678181.8663504,1203752607.4674962,74425.65
50,3,19,1294186305.872983,1294261266.7517586,74960.875
50,3,20,1413568179.3687408,1413804146.1214848,235966.45
50,4,1,860374694.9475178,860428704.2660555,54009.344
50,4,2,738271343.2099192,738275602.1572465,4258.947
50,4,3,627707204.1362939,627707406.7487863,202.61247
50,4,4,402144929.5647458,402145126.6640088,197.09914
50,4,5,326500542.9777958,326503360.3924015,2817.415
50,4,6,402606133.17381865,402624805.5309394,18672.355
50,4,7,436982983.7252052,436986241.73106676,3258.0066
50,4,8,526126120.25429267,526126328.1985645,207.94392
50,4,9,673989480.1869195,673989692.2128453,212.02574
50,4,10,684726855.6655835,684730812.477027,3956.8115
50,4,11,756694713.6750692,756745334.2637974,50620.586
50,4,12,762238474.6896284,762243052.0694401,4577.3774
50,4,13,689106016.3449525,689106236.3166319,219.9718
50,4,14,388664461.1164229,388664674.2847063,213.16846
50,4,15,363232402.67411935,363235784.23084795,3381.5586
50,4,16,393950699.0632219,393969569.6392121,18870.574
50,4,17,477005414.730428,477008123.09995174,2708.3704
50,4,18,570577732.9261183,570577941.5590378,208.63272
50,4,19,651271044.8777544,651271262.3578537,217.48
50,4,20,667712157.7022746,667716997.5052273,4840.2627
50,5,1,614958479.8039185,614988326.9197292,29847.11
50,5,2,434634788.86523664,434636721.168822,1932.3025
50,5,3,390564300.3447395,390564392.98566854,92.64089
50,5,4,289363529.0505303,289363578.965645,49.915104
50,5,5,203853800.90860873,203853866.93323895,66.024536
50,5,6,176882144.20700982,176882586.88991296,442.68292
50,5,7,201348995.88782802,201358238.04812738,9242.155
50,5,8,210576380.12330586,210580013.97442982,3633.85
50,5,9,238397319.17029697,238397422.49046463,103.32028
50,5,10,262978426.68406197,262978482.8752917,56.191242
50,5,11,339567398.0759432,339567468.10595834,70.03011
50,5,12,420960637.9847271,420960852.6865041,214.70192
50,5,13,519826401.6991571,519845484.67715114,19082.977
50,5,14,419837774.4990995,419858699.129418,20924.656
50,5,15,402166847.1006842,402167152.3656823,305.26486
50,5,16,354870126.8527094,354870198.8469927,71.9943
