Iteracion,led_x,led_y,Diferencia,Data,Simuladas
50,1,1,632122251337.1938,738878198979.5715,106755970000.0
50,2,1,5834807622.975413,6586159214.830336,1923278200.0
50,2,2,5748763555.501427,6411493542.631418,1293909400.0
50,2,3,4717475408.5121,5134657261.779477,2272050000.0
50,2,4,4965150026.261596,5035546404.2617445,2309090600.0
50,2,5,5152110973.725827,5694821424.617316,1577757200.0
50,2,6,6281541936.90641,7027264119.469016,2375005200.0
50,2,7,5992335016.940977,6721855762.476812,1940857900.0
50,2,8,5374874185.144412,5515736067.609745,3083245000.0
50,2,9,5085107892.601589,5168102325.380878,2670103000.0
50,2,10,4750549559.376332,5271771604.487457,1596479400.0
50,3,1,1619461808.943702,1619602522.5143542,140713.47
50,3,2,1564723777.3732812,1564783605.3556068,59827.996
50,3,3,1424069085.45144,1424090294.4627693,21208.996
50,3,4,1024598367.4236248,1024613239.2043127,14871.789
50,3,5,866381541.7957928,866402081.2332573,20547.328
50,3,6,954575121.8738694,954629263.131695,54141.285
50,3,7,940348740.2815926,940372309.4501846,23569.186
50,3,8,1119905293.151178,1119922415.9048846,17122.758
50,3,9,1305771823.3710458,1305789821.001466,17997.62
50,3,10,1498223607.6541054,1498288913.0628552,65305.418
50,3,11,1687593577.3651507,1687797078.1699812,203500.94
50,3,12,1601186846.0891151,1601293935.6240332,107089.414
50,3,13,1485163623.4523187,1485192010.8851254,28387.453
50,3,14,1059191061.9740994,1059223915.0770835,32853.117
50,3,15,987518557.0587333,987554396.5530912,35839.555
50,3,16,1012104929.023171,1012173293.5871694,68364.55
50,3,17,1057208075.3913636,1057236096.6146939,28021.229
50,3,18,1203736250.7942786,1203752607.4674962,16356.68
50,3,19,1294242399.790567,1294261266.7517586,18866.959
50,3,20,1413735281.1718442,1413804146.1214848,68864.945
50,4,1,860424335.3543813,860428704.2660555,4368.9067
50,4,2,738275156.4280953,738275602.1572465,445.72913
50,4,3,627707388.0922325,627707406.7487863,18.656557
50,4,4,402145107.99183446,402145126.6640088,18.67216
