Iteracion,led_x,led_y,Diferencia,Data,Simuladas
500,1,1,2324053562.8385763,738878198979.5715,738868660000.0
500,2,1,1670875676.8190014,6586159214.830336,6085187000.0
500,2,2,1733064733.9862,6411493542.631418,5787328500.0
500,2,3,1620606402.6641872,5134657261.779477,4449234400.0
500,2,4,1569895049.785192,5035546404.2617445,4411867600.0
500,2,5,1646032928.6472237,5694821424.617316,4956952000.0
500,2,6,1755263098.8612406,7027264119.469016,6433359400.0
500,2,7,1853830401.2668526,6721855762.476812,5984808400.0
500,2,8,1752915529.377603,5515736067.609745,4784921000.0
500,2,9,1640970956.067119,5168102325.380878,4396360000.0
500,2,10,1634035668.9477675,5271771604.487457,4485211600.0
500,3,1,1073082482.3216561,1619602522.5143542,708389440.0
500,3,2,1016346139.0432026,1564783605.3556068,685259460.0
500,3,3,998039894.7855324,1424090294.4627693,549805800.0
500,3,4,785372645.0741676,1024613239.2043127,339200770.0
500,3,5,725872850.7599554,866402081.2332573,221184540.0
500,3,6,738208228.1016665,954629263.131695,341586940.0
500,3,7,778356196.465669,940372309.4501846,206773730.0
500,3,8,878125598.3152562,1119922415.9048846,337959400.0
500,3,9,960161538.189677,1305789821.001466,440658180.0
500,3,10,1057258913.1326113,1498288913.0628552,612858050.0
500,3,11,1114084513.251778,1687797078.1699812,715587460.0
500,3,12,1002243503.8868978,1601293935.6240332,774807800.0
500,3,13,1011517137.3957245,1485192010.8851254,648383170.0
500,3,14,784515954.9544373,1059223915.0770835,382625000.0
500,3,15,788052755.8578107,987554396.5530912,260286700.0
500,3,16,778563871.3875022,1012173293.5871694,365608000.0
500,3,17,839334230.5912967,1057236096.6146939,276487040.0
500,3,18,900741786.835942,1203752607.4674962,376639200.0
500,3,19,970486094.6430786,1294261266.7517586,397956800.0
500,3,20,1023373151.029643,1413804146.1214848,506139680.0
500,4,1,800296136.6776104,860428704.2660555,71818710.0
500,4,2,693761628.6287576,738275602.1572465,46872940.0
500,4,3,607690723.7119672,627707406.7487863,21595254.0
500,4,4,395801584.8446136,402145126.6640088,6988735.5
