Iteracion,led_x,led_y,Diferencia,Data,Simuladas
5,1,1,738807532420.374,738878198979.5715,70666610.0
5,2,1,6585356391.674681,6586159214.830336,802822.9
5,2,2,6410770881.408825,6411493542.631418,722661.6
5,2,3,5133570707.634151,5134657261.779477,1086553.9
5,2,4,5034430857.438606,5035546404.2617445,1115546.2
5,2,5,5693914957.507577,5694821424.617316,906466.6
5,2,6,7026337324.083159,7027264119.469016,927961.0
5,2,7,6720865109.786205,6721855762.476812,990653.6
5,2,8,5514307981.3030205,5515736067.609745,1428087.0
5,2,9,5166813343.927753,5168102325.380878,1291780.9
5,2,10,5270910672.44651,5271771604.487457,860931.75
5,3,1,1619587117.1706717,1619602522.5143542,15405.35
5,3,2,1564775924.5433638,1564783605.3556068,7680.812
5,3,3,1424089678.797352,1424090294.4627693,615.6657
5,3,4,1024612563.4731987,1024613239.2043127,675.73065
5,3,5,866394100.5297872,866402081.2332573,7980.696
5,3,6,954612119.3138328,954629263.131695,17143.822
5,3,7,940363052.6837199,940372309.4501846,9256.768
5,3,8,1119921692.5491683,1119922415.9048846,723.3557
5,3,9,1305789283.6840556,1305789821.001466,537.3174
5,3,10,1498281322.992107,1498288913.0628552,7590.072
5,3,11,1687781342.6636393,1687797078.1699812,15735.517
5,3,12,1601285153.2019572,1601293935.6240332,8782.416
5,3,13,1485191277.0720375,1485192010.8851254,733.81274
5,3,14,1059223120.0944675,1059223915.0770835,794.9818
5,3,15,987544988.8826628,987554396.5530912,9407.678
5,3,16,1012155714.5934906,1012173293.5871694,17579.004
5,3,17,1057227833.7185899,1057236096.6146939,8262.891
5,3,18,1203752041.0621781,1203752607.4674962,566.4054
5,3,19,1294260635.0248456,1294261266.7517586,631.7276
5,3,20,1413795737.770566,1413804146.1214848,8408.349
5,4,1,860424594.4119148,860428704.2660555,4109.863
5,4,2,738275175.0188209,738275602.1572465,427.13855
5,4,3,627707388.4039607,627707406.7487863,18.344797
5,4,4,402145108.2548028,402145126.6640088,18.409212
5,4,5,326502940.3046402,326503360.3924015,420.08826
5,4,6,402621153.9300056,402624805.5309394,3651.604
5,4,7,436985786.0733283,436986241.73106676,455.65744
5,4,8,526126308.78842086,526126328.1985645,19.410149
5,4,9,673989672.8145931,673989692.2128453,19.39825
5,4,10,684730389.1813052,684730812.477027,423.2953
5,4,11,756741162.0277454,756745334.2637974,4172.233
5,4,12,762242537.1130371,762243052.0694401,514.9561
5,4,13,689106216.0557145,689106236.3166319,20.260931
5,4,14,388664653.96751237,388664674.2847063,20.317207
5,4,15,363235300.01159674,363235784.23084795,484.21918
5,4,16,393965903.49376565,393969569.6392121,3666.1438
5,4,17,477007715.35027444,477008123.09995174,407.74945
5,4,18,570577921.4872128,570577941.5590378,20.071836
5,4,19,651271244.4824435,651271262.3578537,17.875425
5,4,20,667716437.1881962,667716997.5052273,560.3163
5,5,1,614985976.3217816,614988326.9197292,2350.5974
5,5,2,434636518.6725437,434636721.168822,202.49637
5,5,3,390564388.34405804,390564392.98566854,4.6416044
5,5,4,289363577.48395514,289363578.965645,1.4816891
5,5,5,203853861.4219196,203853866.93323895,5.511319
5,5,6,176882513.89155364,176882586.88991296,72.998405
5,5,7,201356289.06781808,201358238.04812738,1948.9817
5,5,8,210579388.8582798,210580013.97442982,625.11615
5,5,9,238397415.87120375,238397422.49046463,6.6192594
5,5,10,262978479.24785677,262978482.8752917,3.6274374
5,5,11,339567464.7639368,339567468.10595834,3.3420222
5,5,12,420960840.3445909,420960852.6865041,12.341904
5,5,13,519844024.5828687,519845484.67715114,1460.0952
5,5,14,419857013.9933875,419858699.129418,1685.1366
5,5,15,402167133.97533834,402167152.3656823,18.390337
5,5,16,354870195.3985092,354870198.8469927,3.448484
