Iteracion,led_x,led_y,Diferencia,Data,Simuladas
50,1,1,635540732010.7665,738878198979.5715,103373500000.0
50,2,1,6020235901.112716,6586159214.830336,1629647600.0
50,2,2,5775105739.466521,6411493542.631418,1087227300.0
50,2,3,4854065555.700486,5134657261.779477,2556058400.0
50,2,4,5077999248.586957,5035546404.2617445,2535827500.0
50,2,5,5210360190.770537,5694821424.617316,1431434600.0
50,2,6,6404318008.70407,7027264119.469016,2110223700.0
50,2,7,5935392047.344681,6721855762.476812,1643936500.0
50,2,8,5440437237.637308,5515736067.609745,3342380300.0
50,2,9,5210252133.152869,5168102325.380878,2849469200.0
50,2,10,4842241251.888128,5271771604.487457,1403984300.0
50,3,1,1619457170.998242,1619602522.5143542,145351.4
50,3,2,1564719109.329324,1564783605.3556068,64496.043
50,3,3,1424077396.9525907,1424090294.4627693,12897.509
50,3,4,1024600080.0722436,1024613239.2043127,13159.127
50,3,5,866379169.0416534,866402081.2332573,22924.7
50,3,6,954560414.3404787,954629263.131695,69021.19
50,3,7,940344536.1030866,940372309.4501846,27773.342
50,3,8,1119911663.9418995,1119922415.9048846,10751.956
50,3,9,1305779156.5486906,1305789821.001466,10664.459
50,3,10,1498221252.8724878,1498288913.0628552,67660.18
50,3,11,1687567682.8993063,1687797078.1699812,229635.11
50,3,12,1601171335.729731,1601293935.6240332,122599.83
50,3,13,1485175296.371882,1485192010.8851254,16714.514
50,3,14,1059202431.3233851,1059223915.0770835,21483.746
50,3,15,987512898.457883,987554396.5530912,41498.137
50,3,16,1012091542.420318,1012173293.5871694,81751.234
50,3,17,1057211325.6589793,1057236096.6146939,24770.955
50,3,18,1203738568.5561485,1203752607.4674962,14038.902
50,3,19,1294247633.2050724,1294261266.7517586,13633.549
50,3,20,1413743293.723196,1413804146.1214848,60852.426
50,4,1,860424125.2623329,860428704.2660555,4579.003
50,4,2,738275224.8984377,738275602.1572465,377.25912
50,4,3,627707392.6731858,627707406.7487863,14.075598
50,4,4,402145112.5036269,402145126.6640088,14.160403
50,4,5,326502957.62211466,326503360.3924015,402.77005
50,4,6,402619498.67327607,402624805.5309394,5306.859
50,4,7,436985755.7516033,436986241.73106676,485.97958
50,4,8,526126313.50162625,526126328.1985645,14.696933
50,4,9,673989676.6055875,673989692.2128453,15.60725
50,4,10,684730452.1437818,684730812.477027,360.33362
50,4,11,756740784.2526786,756745334.2637974,4550.019
50,4,12,762242605.014046,762243052.0694401,447.0558
50,4,13,689106220.7135313,689106236.3166319,15.603099
50,4,14,388664658.9239597,388664674.2847063,15.360735
50,4,15,363235281.5674633,363235784.23084795,502.6632
50,4,16,393964218.4292448,393969569.6392121,5351.206
50,4,17,477007720.9164972,477008123.09995174,402.18344
50,4,18,570577925.90222,570577941.5590378,15.656812
50,4,19,651271247.7468147,651271262.3578537,14.611026
50,4,20,667716585.565998,667716997.5052273,411.93912
50,5,1,614985423.6026512,614988326.9197292,2903.3164
50,5,2,434636537.2285882,434636721.168822,183.94025
50,5,3,390564389.61752,390564392.98566854,3.3681443
50,5,4,289363577.90058297,289363578.965645,1.0650618
50,5,5,203853863.41688693,203853866.93323895,3.5163567
50,5,6,176882542.19663978,176882586.88991296,44.6933
50,5,7,201355360.49159488,201358238.04812738,2877.5574
50,5,8,210579350.5461384,210580013.97442982,663.42926
50,5,9,238397417.80558112,238397422.49046463,4.6848803
50,5,10,262978480.6330347,262978482.8752917,2.242258
50,5,11,339567465.4802093,339567468.10595834,2.6257467
50,5,12,420960843.82668144,420960852.6865041,8.859819
50,5,13,519843692.61349946,519845484.67715114,1792.0658
50,5,14,419857046.7069798,419858699.129418,1652.4229
50,5,15,402167136.30099815,402167152.3656823,16.064665
50,5,16,354870196.0913555,354870198.8469927,2.7556343
50,5,17,227943504.687389,227943506.85059258,2.163204
50,5,18,204996772.70631772,204996777.23507917,4.5287614
50,5,19,183816596.809721,183817348.17523563,751.36554
50,5,20,203973110.11230996,203976107.27154845,2997.1616
50,5,21,248313365.4777822,248313409.4742315,43.996433
50,5,22,265582865.02570543,265582868.61358154,3.5878766
50,5,23,298645770.2879346,298645771.38975316,1.1018193
50,5,24,373506517.28386503,373506520.7638389,3.4799702
50,5,25,471956750.71332383,471956962.275623,211.56212
50,6,1,493603493.6797355,493605727.1831527,2233.5017
50,6,2,387012924.41618896,387013969.35182446,1044.9369
50,6,3,305936957.1763769,305936990.8508949,33.6745
50,6,4,266658704.2227021,266658705.90703383,1.6843313
50,6,5,229431178.41632,229431179.6095703,1.1932514
50,6,6,184733976.94792283,184733977.35525188,0.4073295
50,6,7,164067196.49989516,164067197.08848584,0.5885902
50,6,8,137636070.63848716,137636071.15897602,0.52048874
50,6,9,110958348.04031679,110958348.65330522,0.61298823
50,6,10,110384834.29955086,110384835.66944999,1.3698981
50,6,11,103798895.00242354,103798899.84333539,4.840915
