Iteracion,led_x,led_y,Diferencia,Data,Simuladas
50,1,1,383568267787.63525,738878198979.5715,356308900000.0
50,2,1,5564301080.348615,6586159214.830336,2996103700.0
50,2,2,5510192243.786845,6411493542.631418,2162956800.0
50,2,3,4511349863.109038,5134657261.779477,2795994000.0
50,2,4,4502608202.35722,5035546404.2617445,2731344100.0
50,2,5,5049728889.687994,5694821424.617316,2253409800.0
50,2,6,6019411686.8267145,7027264119.469016,3796946200.0
50,2,7,5905707068.451233,6721855762.476812,3548938200.0
50,2,8,5116367641.074333,5515736067.609745,3980248800.0
50,2,9,4587063920.803425,5168102325.380878,3318401300.0
50,2,10,4684024775.64922,5271771604.487457,2295044400.0
50,3,1,1619041699.9140673,1619602522.5143542,560822.56
50,3,2,1564490652.1821759,1564783605.3556068,292994.12
50,3,3,1423985114.6860888,1424090294.4627693,105179.77
50,3,4,1024515099.0207102,1024613239.2043127,98140.16
50,3,5,866208549.1291881,866402081.2332573,193534.17
50,3,6,954249142.3273282,954629263.131695,380120.66
50,3,7,940167936.023042,940372309.4501846,204373.47
50,3,8,1119849968.0149558,1119922415.9048846,72447.9
50,3,9,1305725912.2270305,1305789821.001466,63908.758
50,3,10,1497828399.9805532,1498288913.0628552,460771.03
50,3,11,1686836538.4633663,1687797078.1699812,962241.1
50,3,12,1600773190.6137092,1601293935.6240332,521465.47
50,3,13,1485016904.0650303,1485192010.8851254,175106.89
50,3,14,1059025696.808123,1059223915.0770835,198218.31
50,3,15,987272181.5177646,987554396.5530912,285590.84
50,3,16,1011707156.6129236,1012173293.5871694,466930.66
50,3,17,1057042242.2862234,1057236096.6146939,193854.31
50,3,18,1203682448.3618171,1203752607.4674962,70159.11
50,3,19,1294211874.6722343,1294261266.7517586,49392.04
50,3,20,1413451314.5182865,1413804146.1214848,352831.47
50,4,1,860375405.3567725,860428704.2660555,53298.93
50,4,2,738270425.6442022,738275602.1572465,5176.5156
50,4,3,627707195.8342661,627707406.7487863,210.9145
50,4,4,402144917.39244944,402145126.6640088,209.27151
50,4,5,326496457.3147971,326503360.3924015,6903.0815
50,4,6,402577409.55201477,402624805.5309394,47395.996
50,4,7,436979113.5686265,436986241.73106676,7128.1646
50,4,8,526126114.3091795,526126328.1985645,213.88951
50,4,9,673989463.6499448,673989692.2128453,228.56302
50,4,10,684725999.0660052,684730812.477027,4813.4106
50,4,11,756692314.947494,756745334.2637974,53019.293
50,4,12,762236363.4962934,762243052.0694401,6688.571
50,4,13,689105996.0734445,689106236.3166319,240.24303
50,4,14,388664444.8445509,388664674.2847063,229.44008
50,4,15,363227754.67421913,363235784.23084795,8029.5566
50,4,16,393921493.2451343,393969569.6392121,48076.375
50,4,17,477001608.124822,477008123.09995174,6514.978
50,4,18,570577713.8408917,570577941.5590378,227.71805
50,4,19,651271044.5458733,651271262.3578537,217.81181
50,4,20,667710768.1025968,667716997.5052273,6232.517
100,1,1,11401926293.43059,738878198979.5715,734468800000.0
100,2,1,5457334238.873177,6586159214.830336,1355523800.0
100,2,2,5595794325.1946945,6411493542.631418,1030363100.0
100,2,3,4387376169.721515,5134657261.779477,1026262100.0
100,2,4,4335368234.068422,5035546404.2617445,979813600.0
100,2,5,5057708502.049292,5694821424.617316,839357440.0
100,2,6,5776025993.235565,7027264119.469016,1514746600.0
100,2,7,5621652259.068959,6721855762.476812,1333364500.0
100,2,8,4575127529.417204,5515736067.609745,1355859500.0
100,2,9,4403920675.162206,5168102325.380878,1087659300.0
100,2,10,4646587000.45221,5271771604.487457,821645000.0
100,3,1,1599095372.705955,1619602522.5143542,21039934.0
100,3,2,1550888727.4678383,1564783605.3556068,14742238.0
100,3,3,1416014499.1313488,1424090294.4627693,9925268.0
100,3,4,1018524739.3378885,1024613239.2043127,6768612.5
100,3,5,864087976.3807296,866402081.2332573,2322553.2
100,3,6,948474365.3101419,954629263.131695,6312897.0
100,3,7,937294452.3126503,940372309.4501846,3120176.8
100,3,8,1116889738.7062993,1119922415.9048846,3041638.8
100,3,9,1302680322.9499612,1305789821.001466,3133962.2
100,3,10,1482916978.4169683,1498288913.0628552,15890140.0
100,3,11,1665222134.003756,1687797078.1699812,26990682.0
100,3,12,1582875813.9106693,1601293935.6240332,18868604.0
100,3,13,1473183142.0962255,1485192010.8851254,12497171.0
100,3,14,1051521692.1195525,1059223915.0770835,8098100.5
100,3,15,983941570.3528345,987554396.5530912,3756186.2
100,3,16,1005598355.4909906,1012173293.5871694,6928787.5
100,3,17,1053668299.6724877,1057236096.6146939,3643097.0
100,3,18,1200453424.500599,1203752607.4674962,3312074.5
100,3,19,1291746318.8170257,1294261266.7517586,2649446.2
100,3,20,1402436630.6166017,1413804146.1214848,11630731.0
100,4,1,860341048.6474701,860428704.2660555,87655.7
100,4,2,738267240.6884745,738275602.1572465,8361.473
100,4,3,627706263.0169715,627707406.7487863,1143.7314
100,4,4,402144543.60726005,402145126.6640088,583.05664
100,4,5,326496225.14847356,326503360.3924015,7135.239
100,4,6,402576004.20646465,402624805.5309394,48801.332
100,4,7,436978943.82329303,436986241.73106676,7297.9067
100,4,8,526125972.68638104,526126328.1985645,355.5116
100,4,9,673989027.496039,673989692.2128453,664.7173
100,4,10,684724444.2960991,684730812.477027,6368.1772
100,4,11,756672780.448732,756745334.2637974,72553.8
100,4,12,762233318.8615738,762243052.0694401,9733.213
100,4,13,689104714.3142012,689106236.3166319,1522.0018
100,4,14,388664165.033848,388664674.2847063,509.25067
100,4,15,363227332.9486235,363235784.23084795,8451.281
100,4,16,393919576.3059947,393969569.6392121,49993.36
100,4,17,477001210.1356769,477008123.09995174,6912.9614
100,4,18,570577556.8954622,570577941.5590378,384.66364
100,4,19,651270812.4222397,651271262.3578537,449.93552
100,4,20,667708190.8216949,667716997.5052273,8812.935
150,1,1,6829702216.533184,738878198979.5715,738742240000.0
150,2,1,4860257536.853037,6586159214.830336,1898165100.0
150,2,2,4874755113.950087,6411493542.631418,1691797400.0
150,2,3,4010279513.2929325,5134657261.779477,1361588200.0
150,2,4,4007056127.4163475,5035546404.2617445,1160797800.0
150,2,5,4572260241.501967,5694821424.617316,1313990100.0
150,2,6,4929475760.928655,7027264119.469016,2289592000.0
150,2,7,4827347710.277842,6721855762.476812,2087661800.0
150,2,8,4131298504.5745635,5515736067.609745,1627674800.0
150,2,9,4058208214.8668785,5168102325.380878,1214140700.0
150,2,10,4300402772.762045,5271771604.487457,1147157800.0
150,3,1,1542362950.2091973,1619602522.5143542,90744850.0
150,3,2,1509479455.84338,1564783605.3556068,65760684.0
150,3,3,1382972947.1045327,1424090294.4627693,48499590.0
150,3,4,996787673.8408649,1024613239.2043127,35926790.0
150,3,5,852616063.7956102,866402081.2332573,15029601.0
150,3,6,923117632.0994775,954629263.131695,34925170.0
150,3,7,926070860.6347961,940372309.4501846,15312104.0
150,3,8,1098825055.0673034,1119922415.9048846,24078212.0
150,3,9,1282773890.3370361,1305789821.001466,23722532.0
150,3,10,1435827184.6089818,1498288913.0628552,74033310.0
150,3,11,1592787064.405812,1687797078.1699812,110988936.0
150,3,12,1527589219.1635911,1601293935.6240332,85478750.0
150,3,13,1433810768.863152,1485192010.8851254,71104920.0
150,3,14,1026265515.9722384,1059223915.0770835,41079244.0
150,3,15,972816454.0780913,987554396.5530912,15634628.0
