Iteracion,led_x,led_y,Diferencia,Data,Simuladas
1,1,1,738810402821.8818,738878198979.5715,67796150.0
1,2,1,6585437059.572573,6586159214.830336,722155.44
1,2,2,6410754630.885635,6411493542.631418,738911.7
1,2,3,5133665577.084595,5134657261.779477,991684.5
1,2,4,5034493758.109,5035546404.2617445,1052646.0
1,2,5,5693995190.254277,5694821424.617316,828109.6
1,2,6,7026408299.419435,7027264119.469016,855821.5
1,2,7,6720904111.493327,6721855762.476812,951650.56
1,2,8,5514497052.336526,5515736067.609745,1239015.9
1,2,9,5166959179.676824,5168102325.380878,1149389.0
1,2,10,5270965190.45909,5271771604.487457,806414.06
1,3,1,1619583239.4645143,1619602522.5143542,19283.066
1,3,2,1564774979.9558637,1564783605.3556068,8625.404
1,3,3,1424089787.7882402,1424090294.4627693,506.67447
1,3,4,1024612789.5724932,1024613239.2043127,449.63177
1,3,5,866392750.6386454,866402081.2332573,9333.542
1,3,6,954608153.497302,954629263.131695,21109.654
1,3,7,940361803.5200909,940372309.4501846,10505.941
1,3,8,1119921882.012641,1119922415.9048846,533.89166
1,3,9,1305789296.4905574,1305789821.001466,524.51086
1,3,10,1498278362.53561,1498288913.0628552,10550.523
1,3,11,1687777369.425616,1687797078.1699812,19708.746
1,3,12,1601284178.159718,1601293935.6240332,9757.462
1,3,13,1485191291.996662,1485192010.8851254,718.88837
1,3,14,1059223377.677803,1059223915.0770835,537.3995
1,3,15,987542886.226155,987554396.5530912,11510.32
1,3,16,1012151599.5398918,1012173293.5871694,21694.045
1,3,17,1057227304.8151273,1057236096.6146939,8791.791
1,3,18,1203752155.4816873,1203752607.4674962,451.98584
1,3,19,1294260602.5959258,1294261266.7517586,664.1554
1,3,20,1413792953.4306993,1413804146.1214848,11192.682
1,4,1,860424437.9653189,860428704.2660555,4266.301
1,4,2,738275238.5612891,738275602.1572465,363.59555
1,4,3,627707392.8388768,627707406.7487863,13.909922
1,4,4,402145112.5990406,402145126.6640088,14.064976
1,4,5,326502960.44563186,326503360.3924015,399.9468
1,4,6,402619577.1195622,402624805.5309394,5228.4165
1,4,7,436985760.79600817,436986241.73106676,480.9352
1,4,8,526126313.7009116,526126328.1985645,14.4976425
1,4,9,673989676.8038633,673989692.2128453,15.40899
1,4,10,684730461.3463519,684730812.477027,351.13074
1,4,11,756740974.4011649,756745334.2637974,4359.8584
1,4,12,762242622.1448898,762243052.0694401,429.9251
1,4,13,689106221.0542136,689106236.3166319,15.262402
1,4,14,388664659.1455873,388664674.2847063,15.139123
1,4,15,363235287.7038501,363235784.23084795,496.52713
1,4,16,393964284.8680765,393969569.6392121,5284.77
1,4,17,477007725.2493077,477008123.09995174,397.8506
1,4,18,570577926.1209819,570577941.5590378,15.438065
1,4,19,651271247.9138871,651271262.3578537,14.443979
1,4,20,667716597.4375904,667716997.5052273,400.0676
1,5,1,614985651.6919719,614988326.9197292,2675.2295
1,5,2,434636542.8374412,434636721.168822,178.3314
1,5,3,390564389.6439534,390564392.98566854,3.3417158
1,5,4,289363577.90807074,289363578.965645,1.0575738
1,5,5,203853863.42855138,203853866.93323895,3.504688
1,5,6,176882542.4150289,176882586.88991296,44.474907
1,5,7,201355382.74903372,201358238.04812738,2855.297
1,5,8,210579355.44498143,210580013.97442982,658.53064
1,5,9,238397417.83294562,238397422.49046463,4.657517
1,5,10,262978480.646112,262978482.8752917,2.2291806
1,5,11,339567465.49635965,339567468.10595834,2.6095998
1,5,12,420960843.9223294,420960852.6865041,8.7641735
1,5,13,519843722.5676863,519845484.67715114,1762.1095
1,5,14,419857074.1059187,419858699.129418,1625.0243
1,5,15,402167136.4450556,402167152.3656823,15.9206295
1,5,16,354870196.1118352,354870198.8469927,2.7351558
1,5,17,227943504.69740373,227943506.85059258,2.1531894
1,5,18,204996772.72316363,204996777.23507917,4.5119143
1,5,19,183816601.64620003,183817348.17523563,746.52893
1,5,20,203973133.23599297,203976107.27154845,2974.0344
1,5,21,248313365.73002258,248313409.4742315,43.74421
1,5,22,265582865.03864366,265582868.61358154,3.574942
1,5,23,298645770.2965684,298645771.38975316,1.0931855
1,5,24,373506517.3002685,373506520.7638389,3.4635725
1,5,25,471956757.83597577,471956962.275623,204.43968
1,6,1,493603696.71711993,493605727.1831527,2030.468
1,6,2,387013007.82289773,387013969.35182446,961.5289
1,6,3,305936957.82136303,305936990.8508949,33.029522
1,6,4,266658704.23332334,266658705.90703383,1.6737094
1,6,5,229431178.423856,229431179.6095703,1.1857136
1,6,6,184733976.95020425,184733977.35525188,0.40504783
1,6,7,164067196.50301877,164067197.08848584,0.58546746
1,6,8,137636070.64115572,137636071.15897602,0.51781994
1,6,9,110958348.042122,110958348.65330522,0.61118275
1,6,10,110384834.30345923,110384835.66944999,1.3659906
1,6,11,103798895.01597144,103798899.84333539,4.827366
1,6,12,109620837.2131215,109621019.83013725,182.61711
1,6,13,123277201.43844521,123278990.08940591,1788.8678
1,6,14,114006002.40813436,114007828.2709028,1825.8627
1,6,15,113501714.48907126,113501940.96219753,226.47307
1,6,16,129379126.54291603,129379132.68724214,6.144324
1,6,17,132188296.9500157,132188298.42938556,1.4793694
1,6,18,139128585.76106346,139128586.36943564,0.608373
1,6,19,163747328.92424223,163747329.44903445,0.5247922
1,6,20,198976463.46098962,198976464.0592834,0.59829396
1,6,21,226145434.7862283,226145435.19405305,0.40782523
1,6,22,259781561.87728345,259781563.12723622,1.2499537
1,6,23,261408620.15402153,261408621.9506215,1.7966007
1,6,24,282566657.5840661,282566691.1358226,33.551743
1,6,25,323936940.31679493,323937969.41865325,1029.1019
1,6,26,319265039.6149019,319267090.5189268,2050.9038
1,6,27,314156014.4304257,314157094.53653634,1080.1061
1,6,28,316083729.4979659,316083786.19856626,56.700623
1,6,29,266961386.7789837,266961388.58811983,1.8091351
1,6,30,231760913.26081875,231760914.54275668,1.2819388
1,6,31,191382454.45807707,191382454.88406494,0.42598754
1,6,32,161227034.7147184,161227035.3125209,0.5978028
1,6,33,134756218.5511507,134756219.10224137,0.551091
1,6,34,112770913.10196851,112770913.79420644,0.6922375
1,6,35,110388046.27921805,110388047.7050182,1.4258028
