Iteracion,led_x,led_y,Diferencia,Data,Simuladas
5,1,1,738768157378.1191,738878198979.5715,110041590.0
5,2,1,6585060393.211781,6586159214.830336,1098821.8
5,2,2,6410279922.163593,6411493542.631418,1213617.9
5,2,3,5132850565.235095,5134657261.779477,1812889.8
5,2,4,5033797857.5645075,5035546404.2617445,1748547.5
5,2,5,5693586988.709938,5694821424.617316,1234435.9
5,2,6,7025933426.520276,7027264119.469016,1332672.4
5,2,7,6720162407.375906,6721855762.476812,1693356.6
5,2,8,5513583480.616331,5515736067.609745,2152586.8
5,2,9,5166057488.06005,5168102325.380878,2055116.0
5,2,10,5270568657.262528,5271771604.487457,1204501.6
5,3,1,1619566973.4353144,1619602522.5143542,35549.09
5,3,2,1564766700.5634544,1564783605.3556068,16904.79
5,3,3,1424089249.8298683,1424090294.4627693,1044.6321
5,3,4,1024612489.7123576,1024613239.2043127,749.4916
5,3,5,866389179.6638069,866402081.2332573,12901.571
5,3,6,954600399.4441104,954629263.131695,28863.695
5,3,7,940357870.6910185,940372309.4501846,14438.757
5,3,8,1119921472.891017,1119922415.9048846,943.014
5,3,9,1305788708.3059978,1305789821.001466,1112.6962
5,3,10,1498271689.597727,1498288913.0628552,17223.46
5,3,11,1687760695.2520611,1687797078.1699812,36382.934
5,3,12,1601275494.2985258,1601293935.6240332,18441.334
5,3,13,1485190669.3853824,1485192010.8851254,1341.4996
5,3,14,1059223018.7036817,1059223915.0770835,896.3737
5,3,15,987538944.6551232,987554396.5530912,15451.903
5,3,16,1012143657.582139,1012173293.5871694,29636.027
5,3,17,1057223719.8001046,1057236096.6146939,12376.811
5,3,18,1203751827.733805,1203752607.4674962,779.7332
5,3,19,1294259949.107302,1294261266.7517586,1317.646
5,3,20,1413785766.9452949,1413804146.1214848,18379.176
5,4,1,860418659.0456103,860428704.2660555,10045.216
5,4,2,738274687.6741029,738275602.1572465,914.4844
5,4,3,627707363.5315082,627707406.7487863,43.217323
5,4,4,402145086.2324575,402145126.6640088,40.431602
5,4,5,326502765.71271646,326503360.3924015,594.67975
5,4,6,402616626.16123873,402624805.5309394,8179.3657
5,4,7,436985525.1694366,436986241.73106676,716.5623
5,4,8,526126287.7001403,526126328.1985645,40.498436
5,4,9,673989646.6264378,673989692.2128453,45.586353
5,4,10,684729843.1620952,684730812.477027,969.3151
5,4,11,756735077.9610888,756745334.2637974,10256.308
5,4,12,762241973.358984,762243052.0694401,1078.7104
5,4,13,689106188.6090603,689106236.3166319,47.707573
5,4,14,388664630.34336424,388664674.2847063,43.941338
5,4,15,363235075.0919068,363235784.23084795,709.13904
5,4,16,393961329.697997,393969569.6392121,8239.945
5,4,17,477007540.6564289,477008123.09995174,582.44403
5,4,18,570577899.4736756,570577941.5590378,42.085396
5,4,19,651271219.2343501,651271262.3578537,43.123474
5,4,20,667715938.3803841,667716997.5052273,1059.3495
5,5,1,614982112.098858,614988326.9197292,6214.8164
5,5,2,434636223.5060655,434636721.168822,497.66318
5,5,3,390564383.18649065,390564392.98566854,9.799185
5,5,4,289363575.47300756,289363578.965645,3.4926348
5,5,5,203853856.01873782,203853866.93323895,10.914497
5,5,6,176882515.95960987,176882586.88991296,70.93031
5,5,7,201353907.45391637,201358238.04812738,4330.595
5,5,8,210579119.2421877,210580013.97442982,894.7315
5,5,9,238397409.233849,238397422.49046463,13.256629
5,5,10,262978475.4626244,262978482.8752917,7.4126697
5,5,11,339567460.53599757,339567468.10595834,7.56995
5,5,12,420960823.41706777,420960852.6865041,29.269438
5,5,13,519841603.269668,519845484.67715114,3881.4106
5,5,14,419854595.41737664,419858699.129418,4103.7163
5,5,15,402167111.61767375,402167152.3656823,40.74797
5,5,16,354870190.8035516,354870198.8469927,8.043439
