Iteracion,led_x,led_y,Diferencia,Data,Simuladas
5,1,1,733667080946.9713,738878198979.5715,5211114500.0
5,2,1,6534435522.369203,6586159214.830336,52585870.0
5,2,2,6362668494.679085,6411493542.631418,49795148.0
5,2,3,5081415174.309526,5134657261.779477,55944980.0
5,2,4,4975849222.468866,5035546404.2617445,61122376.0
5,2,5,5634928083.763244,5694821424.617316,61794452.0
5,2,6,6966383646.730656,7027264119.469016,62304124.0
5,2,7,6659742555.009458,6721855762.476812,65467024.0
5,2,8,5446156875.039207,5515736067.609745,71390660.0
5,2,9,5098530704.801854,5168102325.380878,70943810.0
5,2,10,5213790759.074139,5271771604.487457,59385696.0
10,1,1,732491824532.8219,738878198979.5715,6386373000.0
10,2,1,6526462547.286752,6586159214.830336,60793252.0
10,2,2,6355493957.622539,6411493542.631418,57432016.0
10,2,3,5074057500.180761,5134657261.779477,64100348.0
10,2,4,4967381166.104637,5035546404.2617445,70149050.0
10,2,5,5625964677.8958845,5694821424.617316,71362900.0
10,2,6,6957146857.948334,7027264119.469016,72565510.0
10,2,7,6649584139.019867,6721855762.476812,76815460.0
10,2,8,5435169934.640397,5515736067.609745,83485340.0
10,2,9,5087577020.924701,5168102325.380878,82355750.0
10,2,10,5205249708.359766,5271771604.487457,68487120.0
15,1,1,729775101321.9097,738878198979.5715,9103100000.0
15,2,1,6507034698.730309,6586159214.830336,80851310.0
15,2,2,6338779168.451045,6411493542.631418,75645730.0
15,2,3,5056850972.392643,5134657261.779477,83323336.0
15,2,4,4948432064.439759,5035546404.2617445,90946890.0
15,2,5,5605519048.061527,5694821424.617316,93574540.0
15,2,6,6935014346.790581,7027264119.469016,97449700.0
15,2,7,6625866879.532253,6721855762.476812,103994800.0
15,2,8,5409070489.708294,5515736067.609745,112339656.0
15,2,9,5062608723.173405,5168102325.380878,108881320.0
15,2,10,5185874869.31892,5271771604.487457,89725680.0
20,1,1,723648702079.3022,738878198979.5715,15229510000.0
20,2,1,6460304050.627071,6586159214.830336,129687390.0
