Iteracion,led_x,led_y,Diferencia,Data,Simuladas
5,1,1,738404360663.306,738878198979.5715,473838080.0
5,2,1,6581043988.252791,6586159214.830336,5134821.0
5,2,2,6406580519.676278,6411493542.631418,4949857.0
5,2,3,5129562798.885975,5134657261.779477,5094464.5
5,2,4,5030382596.907635,5035546404.2617445,5168064.5
5,2,5,5689183249.59276,5694821424.617316,5638179.5
5,2,6,7021402013.214022,7027264119.469016,5914138.5
5,2,7,6715065636.925975,6721855762.476812,6856112.0
5,2,8,5509408728.467627,5515736067.609745,6393179.0
5,2,9,5162592596.448774,5168102325.380878,5515776.0
5,2,10,5266352542.737179,5271771604.487457,5445218.0
5,3,1,1619505765.2502372,1619602522.5143542,96757.34
5,3,2,1564740003.5302184,1564783605.3556068,43601.82
5,3,3,1424087513.8753626,1424090294.4627693,2780.5908
5,3,4,1024609918.032538,1024613239.2043127,3321.1675
5,3,5,866350628.7332834,866402081.2332573,51457.383
5,3,6,954526423.6612532,954629263.131695,102839.57
5,3,7,940314934.458387,940372309.4501846,57374.992
5,3,8,1119918208.0205863,1119922415.9048846,4207.8843
5,3,9,1305786767.1300273,1305789821.001466,3053.871
5,3,10,1498241757.8362744,1498288913.0628552,47155.277
5,3,11,1687698346.1844122,1687797078.1699812,98731.96
5,3,12,1601241698.780373,1601293935.6240332,52236.83
5,3,13,1485188469.60257,1485192010.8851254,3541.2834
5,3,14,1059219769.0852,1059223915.0770835,4145.993
5,3,15,987498659.3478248,987554396.5530912,55737.227
5,3,16,1012068843.6250743,1012173293.5871694,104820.234
5,3,17,1057181748.8472315,1057236096.6146939,54347.78
5,3,18,1203749207.5080502,1203752607.4674962,3399.958
5,3,19,1294257702.5941045,1294261266.7517586,3564.1582
5,3,20,1413751831.630681,1413804146.1214848,52314.547
5,4,1,860404859.1282499,860428704.2660555,23845.166
5,4,2,738272600.5863131,738275602.1572465,3001.5708
5,4,3,627707283.656396,627707406.7487863,123.09249
5,4,4,402145003.47427857,402145126.6640088,123.18989
5,4,5,326500218.7898613,326503360.3924015,3141.6016
5,4,6,402602564.11766684,402624805.5309394,22270.578
5,4,7,436982626.4663458,436986241.73106676,3615.265
5,4,8,526126200.22173196,526126328.1985645,127.97681
5,4,9,673989556.6002305,673989692.2128453,135.6127
5,4,10,684727689.9766738,684730812.477027,3122.5032
5,4,11,756720964.7409014,756745334.2637974,24369.496
5,4,12,762239579.9110107,762243052.0694401,3472.1602
5,4,13,689106102.6090658,689106236.3166319,133.70763
5,4,14,388664542.9523944,388664674.2847063,131.33229
5,4,15,363232027.534456,363235784.23084795,3756.693
5,4,16,393946836.38390744,393969569.6392121,22733.264
5,4,17,477005040.2794777,477008123.09995174,3082.8152
