Iteracion,led_x,led_y,Diferencia,Data,Simuladas
5,1,1,737971583168.6208,738878198979.5715,906615900.0
5,2,1,6578255278.711924,6586159214.830336,8004989.5
5,2,2,6402133440.965061,6411493542.631418,9403876.0
5,2,3,5123967154.742596,5134657261.779477,10760177.0
5,2,4,5024679128.194147,5035546404.2617445,10881691.0
5,2,5,5684963173.262436,5694821424.617316,9877361.0
5,2,6,7017672246.317259,7027264119.469016,9604335.0
5,2,7,6708951323.657303,6721855762.476812,12972812.0
5,2,8,5502104185.976866,5515736067.609745,13643387.0
5,2,9,5156305631.515655,5168102325.380878,11897863.0
5,2,10,5262464663.787875,5271771604.487457,9379977.0
5,3,1,1619411403.6751864,1619602522.5143542,191118.88
5,3,2,1564695577.0909915,1564783605.3556068,88052.19
5,3,3,1424083443.342182,1424090294.4627693,6851.115
5,3,4,1024605990.3417553,1024613239.2043127,7248.8584
5,3,5,866305188.0853304,866402081.2332573,96926.06
5,3,6,954426544.1059977,954629263.131695,202718.97
5,3,7,940254998.7788223,940372309.4501846,117310.72
5,3,8,1119914084.1217139,1119922415.9048846,8331.781
5,3,9,1305783078.5989652,1305789821.001466,6742.396
5,3,10,1498197810.8242173,1498288913.0628552,91102.19
5,3,11,1687601866.700631,1687797078.1699812,195211.25
5,3,12,1601192760.2353988,1601293935.6240332,101191.625
5,3,13,1485183966.4607646,1485192010.8851254,8044.4243
5,3,14,1059214696.4479096,1059223915.0770835,9218.631
5,3,15,987445670.8950958,987554396.5530912,108725.63
5,3,16,1011967062.006498,1012173293.5871694,206231.72
5,3,17,1057126054.8788675,1057236096.6146939,110041.8
5,3,18,1203745511.4845674,1203752607.4674962,7095.9854
5,3,19,1294252952.143345,1294261266.7517586,8314.609
5,3,20,1413703528.3922467,1413804146.1214848,100617.71
5,4,1,860378921.5304747,860428704.2660555,49782.824
5,4,2,738270541.2443371,738275602.1572465,5060.911
5,4,3,627707197.6369121,627707406.7487863,209.11186
5,4,4,402144918.55226856,402145126.6640088,208.1119
5,4,5,326496488.6860718,326503360.3924015,6871.7026
5,4,6,402577763.0216047,402624805.5309394,47042.477
5,4,7,436979157.58586836,436986241.73106676,7084.145
5,4,8,526126116.5544938,526126328.1985645,211.64418
